item,unix_timestamp,value,activity_label,location_label
BdRm_Motion_2,1564590073000,OFF,activity_reading,bedroom_location_chair
BdRm_Motion_2,1564590076000,ON,activity_reading,bedroom_location_chair
BdRm_Motion_1,1564590083000,ON,TRA,TRA
BdRm_Motion_2,1564590095000,OFF,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564590103000,ON,activity_dressing,bedroom_location_drawers
DgRm_Motion_1,1564590111000,ON,TRA,TRA
DgRm_Motion_2,1564590111000,ON,TRA,TRA
Ktch_Motion_2,1564590114000,ON,TRA,TRA
Ktch_Motion_1,1564590114000,ON,TRA,TRA
Ktch_T1_Cupboard,1564590119000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
BdRm_Motion_2,1564590119000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
BdRm_Motion_1,1564590120000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T1_Cupboard,1564590122000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T3_Cupboard,1564590122000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
DgRm_Motion_1,1564590125000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_Motion_2,1564590127000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
DgRm_Motion_2,1564590129000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T3_Cupboard,1564590135000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_Motion_2,1564590141000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
DgRm_Motion_2,1564590142000,ON,activity_prepare_sandwich,kitchen_location_worktop_stove
Ktch_B1_Draw,1564590143000,OFF,activity_prepare_sandwich,kitchen_location_worktop_stove
DgRm_Motion_1,1564590144000,ON,activity_prepare_sandwich,kitchen_location_worktop_stove
Ktch_B1_Draw,1564590146000,ON,activity_prepare_sandwich,kitchen_location_worktop_stove
Ktch_T3_Cupboard,1564590150000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T3_Cupboard,1564590155000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_Motion_2,1564590157000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
DgRm_Motion_2,1564590157000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
DgRm_Motion_1,1564590158000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_Motion_1,1564590166000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_Motion_1,1564590169000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_Motion_1,1564590191000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_Motion_1,1564590203000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T3_Cupboard,1564590204000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T3_Cupboard,1564590206000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
DgRm_Motion_2,1564590209000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_Motion_2,1564590211000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T2_Cupboard,1564590215000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_T2_Cupboard,1564590218000,ON,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_2,1564590220000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_2,1564590222000,ON,activity_prepare_coffee,kitchen_location_worktop_sink
DgRm_Motion_2,1564590232000,OFF,activity_prepare_coffee,kitchen_location_worktop_sink
Ktch_Motion_2,1564590236000,OFF,activity_prepare_coffee,kitchen_location_worktop_sink
Ktch_Motion_2,1564590241000,ON,activity_prepare_coffee,kitchen_location_worktop_sink
DgRm_Motion_2,1564590241000,ON,activity_prepare_coffee,kitchen_location_worktop_sink
Ktch_B1_Draw,1564590251000,OFF,TRA,TRA
DgRm_Motion_1,1564590252000,ON,activity_prepare_coffee,kitchen_location_worktop_stove
Ktch_B1_Draw,1564590253000,ON,activity_prepare_coffee,kitchen_location_worktop_stove
DgRm_Motion_1,1564590263000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_2,1564590264000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
DgRm_Motion_2,1564590265000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_1,1564590266000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_1,1564590270000,ON,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_1,1564590281000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_1,1564590285000,ON,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_1,1564590300000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_1,1564590304000,ON,activity_prepare_coffee,kitchen_location_worktop_corner
DgRm_Motion_2,1564590310000,ON,activity_prepare_coffee,kitchen_location_worktop_corner
DgRm_Motion_2,1564590328000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
DgRm_Motion_2,1564590336000,ON,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_2,1564590337000,ON,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_2,1564590352000,OFF,activity_eating_drinking,kitchen_location_table
Ktch_Motion_1,1564590367000,OFF,activity_eating_drinking,kitchen_location_table
Ktch_Motion_1,1564590386000,ON,activity_eating_drinking,kitchen_location_table
Ktch_Motion_2,1564590388000,ON,activity_eating_drinking,kitchen_location_table
Ktch_Motion_2,1564590397000,OFF,activity_eating_drinking,kitchen_location_table
Ktch_Motion_1,1564590405000,OFF,activity_eating_drinking,kitchen_location_table
Ktch_Motion_1,1564590417000,ON,activity_eating_drinking,kitchen_location_table
DgRm_Motion_2,1564590424000,OFF,activity_eating_drinking,kitchen_location_table
DgRm_Motion_2,1564590429000,ON,activity_eating_drinking,kitchen_location_table
Ktch_Motion_1,1564590436000,OFF,activity_eating_drinking,kitchen_location_table
DgRm_Motion_2,1564590439000,OFF,activity_eating_drinking,kitchen_location_table
Ktch_Motion_1,1564590442000,ON,activity_eating_drinking,kitchen_location_table
DgRm_Motion_2,1564590443000,ON,activity_eating_drinking,kitchen_location_table
Ktch_Motion_2,1564590445000,ON,activity_eating_drinking,kitchen_location_table
Ktch_Motion_2,1564590455000,OFF,activity_reading,kitchen_location_table
DgRm_Motion_2,1564590459000,OFF,activity_reading,kitchen_location_table
Ktch_Motion_1,1564590460000,OFF,activity_reading,kitchen_location_table
Ktch_Motion_1,1564590520000,ON,activity_reading,kitchen_location_table
DgRm_Motion_2,1564590539000,ON,activity_reading,kitchen_location_table
Ktch_Motion_1,1564590540000,OFF,activity_reading,kitchen_location_table
DgRm_Motion_2,1564590549000,OFF,activity_reading,kitchen_location_table
Ktch_Motion_1,1564590552000,ON,activity_reading,kitchen_location_table
DgRm_Motion_2,1564590552000,ON,activity_reading,kitchen_location_table
Ktch_Motion_1,1564590562000,OFF,activity_reading,kitchen_location_table
DgRm_Motion_2,1564590562000,OFF,activity_reading,kitchen_location_table
Ktch_Motion_1,1564590612000,ON,activity_reading,kitchen_location_table
DgRm_Motion_2,1564590612000,ON,activity_reading,kitchen_location_table
Ktch_Motion_2,1564590616000,ON,TRA,TRA
DgRm_Motion_2,1564590636000,OFF,activity_wash_dishes,kitchen_location_worktop_sink
Ktch_Motion_2,1564590637000,OFF,activity_wash_dishes,kitchen_location_worktop_sink
Ktch_Motion_2,1564590640000,ON,activity_wash_dishes,kitchen_location_worktop_sink
Ktch_Motion_2,1564590649000,OFF,activity_wash_dishes,kitchen_location_worktop_sink
DgRm_Motion_2,1564590652000,ON,TRA,TRA
Ktch_Motion_2,1564590652000,ON,TRA,TRA
DgRm_Motion_1,1564590653000,ON,TRA,TRA
BdRm_Motion_2,1564590660000,ON,TRA,TRA
BdRm_Motion_1,1564590661000,ON,TRA,TRA
Ktch_Motion_1,1564590664000,OFF,TRA,TRA
Ktch_Motion_2,1564590665000,OFF,TRA,TRA
DgRm_Motion_2,1564590668000,OFF,activity_dressing,bedroom_location_drawers
DgRm_Motion_1,1564590670000,OFF,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564590674000,OFF,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564590694000,ON,activity_dressing,bedroom_location_drawers
BdRm_Motion_1,1564590709000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564590713000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564590749000,ON,activity_sleeping,bedroom_location_bed
BdRm_Motion_1,1564590751000,ON,TRA,TRA
BhRm_Motion_1,1564590755000,ON,TRA,TRA
BhRm_Motion_2,1564590755000,ON,TRA,TRA
BdRm_Motion_1,1564590761000,OFF,TRA,TRA
BdRm_Motion_2,1564590765000,OFF,TRA,TRA
BhRm_Motion_1,1564590777000,OFF,TRA,TRA
BhRm_Motion_1,1564590786000,ON,TRA,TRA
BdRm_Motion_2,1564590807000,ON,TRA,TRA
BdRm_Motion_1,1564590813000,ON,TRA,TRA
BhRm_Motion_2,1564590819000,OFF,activity_sleeping,bedroom_location_bed
BhRm_Motion_1,1564590821000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_1,1564590825000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564590827000,OFF,activity_sleeping,bedroom_location_bed
Hall_Intcm,1564658635000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564658672000,ON,activity_sleeping,bedroom_location_bed
BdRm_Motion_1,1564658677000,ON,TRA,TRA
BdRm_Motion_2,1564658695000,OFF,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_2,1564658717000,ON,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_2,1564658729000,OFF,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564658752000,ON,activity_dressing,bedroom_location_drawers
BdRm_Motion_1,1564658765000,OFF,activity_brushing_teeth,bedroom_location_mirror
BdRm_Motion_2,1564658771000,OFF,activity_brushing_teeth,bedroom_location_mirror
BdRm_Motion_2,1564658842000,ON,activity_brushing_teeth,bedroom_location_mirror
BdRm_Motion_1,1564658846000,ON,activity_brushing_hair,bedroom_location_mirror
BdRm_Motion_1,1564658855000,OFF,activity_brushing_hair,bedroom_location_mirror
BdRm_Motion_2,1564658862000,OFF,activity_brushing_hair,bedroom_location_mirror
BdRm_Motion_2,1564658914000,ON,activity_brushing_hair,bedroom_location_mirror
BdRm_Motion_1,1564658915000,ON,activity_brushing_hair,bedroom_location_mirror
DgRm_Motion_1,1564658922000,ON,TRA,TRA
DgRm_Motion_2,1564658924000,ON,TRA,TRA
Ktch_Motion_2,1564658927000,ON,TRA,TRA
Ktch_Motion_1,1564658927000,ON,TRA,TRA
BdRm_Motion_1,1564658929000,OFF,TRA,TRA
BdRm_Motion_2,1564658931000,OFF,TRA,TRA
Ktch_Motion_2,1564658936000,OFF,activity_prepare_tea,kitchen_location_worktop_sink
DgRm_Motion_1,1564658939000,OFF,activity_prepare_tea,kitchen_location_worktop_sink
DgRm_Motion_2,1564658945000,OFF,activity_prepare_tea,kitchen_location_worktop_sink
DgRm_Motion_2,1564658957000,ON,activity_prepare_tea,kitchen_location_worktop_sink
DgRm_Motion_2,1564658968000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_T2_Cupboard,1564658969000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_T2_Cupboard,1564658974000,ON,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_1,1564658999000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_1,1564659009000,ON,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_1,1564659019000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_1,1564659038000,ON,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_1,1564659047000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_1,1564659078000,ON,activity_prepare_tea,kitchen_location_worktop_corner
DgRm_Motion_2,1564659080000,ON,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_2,1564659088000,ON,activity_prepare_tea,kitchen_location_worktop_sink
Ktch_Motion_2,1564659098000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
DgRm_Motion_2,1564659101000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_1,1564659104000,OFF,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_Motion_1,1564659107000,ON,activity_prepare_tea,kitchen_location_worktop_corner
Ktch_T3_Cupboard,1564659114000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T3_Cupboard,1564659119000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T3_Cupboard,1564659134000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T3_Cupboard,1564659141000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T1_Cupboard,1564659153000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T1_Cupboard,1564659159000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
DgRm_Motion_2,1564659164000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_B1_Draw,1564659166000,OFF,activity_prepare_sandwich,kitchen_location_worktop_stove
Ktch_B1_Draw,1564659170000,ON,activity_prepare_sandwich,kitchen_location_worktop_stove
Ktch_T3_Cupboard,1564659181000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
DgRm_Motion_2,1564659183000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T3_Cupboard,1564659189000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_Motion_1,1564659205000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_Motion_1,1564659228000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_Motion_1,1564659239000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_Motion_1,1564659244000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T3_Cupboard,1564659248000,OFF,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_T3_Cupboard,1564659252000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
Predicted_Usage,1564659253000,25397776.00000008,activity_prepare_sandwich,kitchen_location_worktop_corner
Current_Usage,1564659253000,41270.31000000001,activity_prepare_sandwich,kitchen_location_worktop_corner
DgRm_Motion_2,1564659265000,ON,activity_prepare_sandwich,kitchen_location_worktop_corner
Ktch_Motion_2,1564659267000,ON,TRA,TRA
Ktch_Motion_2,1564659287000,OFF,activity_eating_drinking,kitchen_location_table
DgRm_Motion_2,1564659302000,OFF,activity_eating_drinking,kitchen_location_table
Ktch_Motion_1,1564659306000,OFF,activity_eating_drinking,kitchen_location_table
DgRm_Motion_2,1564659308000,ON,activity_eating_drinking,kitchen_location_table
DgRm_Motion_2,1564659318000,OFF,activity_eating_drinking,kitchen_location_table
Ktch_Motion_1,1564659321000,ON,activity_eating_drinking,kitchen_location_table
DgRm_Motion_2,1564659322000,ON,activity_eating_drinking,kitchen_location_table
Ktch_Motion_1,1564659344000,OFF,activity_eating_drinking,kitchen_location_table
Ktch_Motion_1,1564659350000,ON,activity_reading,kitchen_location_table
Ktch_Motion_1,1564659371000,OFF,activity_reading,kitchen_location_table
DgRm_Motion_2,1564659371000,OFF,activity_reading,kitchen_location_table
DgRm_Motion_2,1564659383000,ON,activity_reading,kitchen_location_table
DgRm_Motion_2,1564659396000,OFF,activity_reading,kitchen_location_table
DgRm_Motion_2,1564659411000,ON,activity_reading,kitchen_location_table
Ktch_Motion_1,1564659411000,ON,activity_reading,kitchen_location_table
DgRm_Motion_2,1564659421000,OFF,activity_reading,kitchen_location_table
Ktch_Motion_1,1564659422000,OFF,activity_reading,kitchen_location_table
Ktch_Motion_1,1564659427000,ON,activity_reading,kitchen_location_table
DgRm_Motion_2,1564659430000,ON,activity_reading,kitchen_location_table
Ktch_Motion_1,1564659437000,OFF,activity_reading,kitchen_location_table
DgRm_Motion_2,1564659449000,OFF,activity_reading,kitchen_location_table
DgRm_Motion_2,1564659452000,ON,activity_reading,kitchen_location_table
Ktch_Motion_1,1564659452000,ON,activity_reading,kitchen_location_table
Ktch_Motion_2,1564659455000,ON,TRA,TRA
Ktch_Motion_2,1564659480000,OFF,activity_wash_dishes,kitchen_location_worktop_sink
DgRm_Motion_2,1564659481000,OFF,activity_wash_dishes,kitchen_location_worktop_sink
DgRm_Motion_2,1564659499000,ON,activity_wash_dishes,kitchen_location_worktop_sink
Ktch_Motion_2,1564659500000,ON,activity_wash_dishes,kitchen_location_worktop_sink
DgRm_Motion_1,1564659504000,ON,TRA,TRA
BdRm_Motion_2,1564659509000,ON,TRA,TRA
BdRm_Motion_1,1564659511000,ON,TRA,TRA
Ktch_Motion_2,1564659514000,OFF,TRA,TRA
Ktch_Motion_1,1564659514000,OFF,TRA,TRA
DgRm_Motion_2,1564659517000,OFF,TRA,TRA
DgRm_Motion_1,1564659520000,OFF,TRA,TRA
BdRm_Motion_2,1564659543000,OFF,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_2,1564659547000,ON,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_2,1564659569000,OFF,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564659592000,ON,activity_dressing,bedroom_location_drawers
BdRm_Motion_1,1564659612000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564659614000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564659661000,ON,activity_sleeping,bedroom_location_bed
BdRm_Motion_1,1564659664000,ON,TRA,TRA
BhRm_Motion_2,1564659671000,ON,TRA,TRA
BhRm_Motion_1,1564659671000,ON,TRA,TRA
BdRm_Motion_1,1564659675000,OFF,TRA,TRA
BdRm_Motion_2,1564659682000,OFF,TRA,TRA
BhRm_Motion_1,1564659697000,OFF,TRA,TRA
BhRm_Motion_2,1564659697000,OFF,TRA,TRA
BhRm_Motion_1,1564659702000,ON,TRA,TRA
BhRm_Motion_2,1564659702000,ON,TRA,TRA
BhRm_Motion_2,1564659714000,OFF,TRA,TRA
BhRm_Motion_1,1564659718000,OFF,TRA,TRA
BhRm_Motion_1,1564659729000,ON,TRA,TRA
BhRm_Motion_2,1564659730000,ON,TRA,TRA
BdRm_Motion_2,1564659733000,ON,TRA,TRA
BdRm_Motion_1,1564659742000,ON,TRA,TRA
BhRm_Motion_2,1564659744000,OFF,TRA,TRA
BhRm_Motion_1,1564659745000,OFF,TRA,TRA
BdRm_Motion_1,1564659752000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564659756000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564659826000,ON,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564659836000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564659839000,ON,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564659849000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564659907000,ON,activity_reading,bedroom_location_bed
BdRm_Motion_1,1564659908000,ON,activity_reading,bedroom_location_bed
BdRm_Motion_2,1564659923000,OFF,activity_reading,bedroom_location_bed
BdRm_Motion_1,1564659924000,OFF,activity_reading,bedroom_location_bed
BdRm_Motion_1,1564660004000,ON,activity_reading,bedroom_location_bed
BdRm_Motion_2,1564660010000,ON,TRA,TRA
BdRm_Motion_2,1564660029000,OFF,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564660050000,ON,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564660062000,OFF,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_2,1564660107000,ON,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_1,1564660123000,OFF,activity_brushing_hair,bedroom_location_mirror
BdRm_Motion_2,1564660124000,OFF,activity_brushing_hair,bedroom_location_mirror
BdRm_Motion_2,1564660171000,ON,activity_brushing_hair,bedroom_location_mirror
BdRm_Motion_1,1564660174000,ON,activity_brushing_hair,bedroom_location_mirror
DgRm_Motion_1,1564660181000,ON,TRA,TRA
DgRm_Motion_2,1564660186000,ON,TRA,TRA
Ktch_Motion_2,1564660188000,ON,TRA,TRA
Ktch_Motion_1,1564660188000,ON,TRA,TRA
BdRm_Motion_1,1564660190000,OFF,TRA,TRA
BdRm_Motion_2,1564660190000,OFF,TRA,TRA
DgRm_Motion_1,1564660197000,OFF,activity_reading,kitchen_location_table
Ktch_Motion_2,1564660199000,OFF,activity_reading,kitchen_location_table
DgRm_Motion_2,1564660217000,OFF,activity_reading,kitchen_location_table
Ktch_Motion_1,1564660217000,OFF,activity_reading,kitchen_location_table
Ktch_Motion_1,1564660220000,ON,activity_reading,kitchen_location_table
DgRm_Motion_2,1564660226000,ON,activity_reading,kitchen_location_table
Ktch_Motion_1,1564660236000,OFF,activity_reading,kitchen_location_table
DgRm_Motion_2,1564660236000,OFF,activity_reading,kitchen_location_table
DgRm_Motion_2,1564660241000,ON,activity_reading,kitchen_location_table
Ktch_Motion_1,1564660242000,ON,activity_reading,kitchen_location_table
DgRm_Motion_2,1564660250000,OFF,activity_reading,kitchen_location_table
Ktch_Motion_1,1564660258000,OFF,activity_reading,kitchen_location_table
DgRm_Motion_2,1564660267000,ON,activity_reading,kitchen_location_table
Ktch_Motion_1,1564660267000,ON,activity_reading,kitchen_location_table
DgRm_Motion_2,1564660280000,OFF,activity_reading,kitchen_location_table
Ktch_Motion_1,1564660281000,OFF,activity_reading,kitchen_location_table
Ktch_Motion_1,1564660286000,ON,activity_reading,kitchen_location_table
DgRm_Motion_2,1564660286000,ON,activity_reading,kitchen_location_table
Ktch_Motion_2,1564660294000,ON,TRA,TRA
DgRm_Motion_1,1564660297000,ON,TRA,TRA
Ktch_T2_Cupboard,1564660302000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_T2_Cupboard,1564660306000,ON,activity_prepare_coffee,kitchen_location_worktop_corner
DgRm_Motion_1,1564660306000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_2,1564660309000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_2,1564660312000,ON,activity_prepare_coffee,kitchen_location_worktop_sink
Ktch_Motion_2,1564660322000,OFF,activity_prepare_coffee,kitchen_location_worktop_sink
DgRm_Motion_2,1564660323000,OFF,activity_prepare_coffee,kitchen_location_worktop_sink
DgRm_Motion_2,1564660337000,ON,activity_prepare_coffee,kitchen_location_worktop_sink
DgRm_Motion_2,1564660348000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_1,1564660363000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_1,1564660379000,ON,activity_prepare_coffee,kitchen_location_worktop_corner
Predicted_Usage,1564660382000,25398310.98000008,activity_prepare_coffee,kitchen_location_worktop_corner
Current_Usage,1564660382000,41805.290000000015,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_1,1564660389000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_1,1564660401000,ON,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_1,1564660416000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_1,1564660419000,ON,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_1,1564660430000,OFF,activity_prepare_coffee,kitchen_location_worktop_corner
Ktch_Motion_1,1564660434000,ON,activity_prepare_cake,kitchen_location_worktop_corner
Ktch_T1_Cupboard,1564660436000,OFF,activity_prepare_cake,kitchen_location_worktop_corner
Ktch_T1_Cupboard,1564660441000,ON,activity_prepare_cake,kitchen_location_worktop_corner
DgRm_Motion_2,1564660444000,ON,activity_prepare_cake,kitchen_location_worktop_corner
Ktch_T4_Cupboard,1564660444000,OFF,activity_prepare_cake,kitchen_location_worktop_corner
Ktch_T4_Cupboard,1564660449000,ON,activity_prepare_cake,kitchen_location_worktop_corner
DgRm_Motion_2,1564660453000,OFF,activity_prepare_cake,kitchen_location_worktop_corner
Ktch_Motion_1,1564660458000,OFF,activity_prepare_cake,kitchen_location_worktop_corner
DgRm_Motion_2,1564660460000,ON,activity_prepare_cake,kitchen_location_worktop_corner
Ktch_Motion_1,1564660461000,ON,activity_prepare_cake,kitchen_location_worktop_corner
DgRm_Motion_1,1564660462000,ON,activity_prepare_cake,kitchen_location_worktop_stove
Ktch_B1_Draw,1564660463000,OFF,activity_prepare_cake,kitchen_location_worktop_stove
Ktch_B1_Draw,1564660466000,ON,activity_prepare_cake,kitchen_location_worktop_stove
DgRm_Motion_1,1564660471000,OFF,activity_prepare_cake,kitchen_location_worktop_corner
Ktch_Motion_1,1564660478000,OFF,activity_prepare_cake,kitchen_location_worktop_corner
DgRm_Motion_2,1564660480000,OFF,activity_prepare_cake,kitchen_location_worktop_corner
Ktch_Motion_1,1564660489000,ON,activity_prepare_cake,kitchen_location_worktop_corner
DgRm_Motion_2,1564660489000,ON,activity_prepare_cake,kitchen_location_worktop_corner
Ktch_T4_Cupboard,1564660489000,OFF,activity_prepare_cake,kitchen_location_worktop_corner
Ktch_T4_Cupboard,1564660493000,ON,activity_prepare_cake,kitchen_location_worktop_corner
DgRm_Motion_2,1564660499000,OFF,activity_prepare_cake,kitchen_location_worktop_corner
Ktch_Motion_2,1564660501000,ON,TRA,TRA
DgRm_Motion_2,1564660502000,ON,TRA,TRA
Ktch_Motion_2,1564660516000,OFF,activity_eating_drinking,kitchen_location_table
DgRm_Motion_2,1564660543000,OFF,activity_eating_drinking,kitchen_location_table
Ktch_Motion_1,1564660543000,OFF,activity_eating_drinking,kitchen_location_table
DgRm_Motion_2,1564660553000,ON,activity_eating_drinking,kitchen_location_table
Ktch_Motion_1,1564660553000,ON,activity_eating_drinking,kitchen_location_table
Ktch_Motion_2,1564660592000,ON,TRA,TRA
DgRm_Motion_1,1564660599000,ON,TRA,TRA
BdRm_Motion_2,1564660604000,ON,TRA,TRA
Ktch_Motion_2,1564660607000,OFF,TRA,TRA
BdRm_Motion_1,1564660607000,ON,TRA,TRA
Ktch_Motion_1,1564660609000,OFF,TRA,TRA
DgRm_Motion_2,1564660611000,OFF,TRA,TRA
DgRm_Motion_1,1564660614000,OFF,TRA,TRA
BdRm_Motion_1,1564660618000,OFF,TRA,TRA
BdRm_Motion_1,1564660621000,ON,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_2,1564660638000,OFF,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_2,1564660653000,ON,activity_dressing,bedroom_location_wardrobe
BdRm_Motion_2,1564660670000,OFF,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564660691000,ON,activity_dressing,bedroom_location_drawers
BdRm_Motion_2,1564660710000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_1,1564660712000,OFF,activity_sleeping,bedroom_location_bed
BdRm_Motion_2,1564660787000,ON,activity_sleeping,bedroom_location_bed
BdRm_Motion_1,1564660791000,ON,TRA,TRA
BhRm_Motion_1,1564660795000,ON,TRA,TRA
BhRm_Motion_2,1564660799000,ON,TRA,TRA
BdRm_Motion_1,1564660802000,OFF,TRA,TRA
BdRm_Motion_2,1564660809000,OFF,TRA,TRA
BhRm_Motion_2,1564660824000,OFF,TRA,TRA
BhRm_Motion_2,1564660840000,ON,TRA,TRA
BhRm_Motion_2,1564660853000,OFF,TRA,TRA
BhRm_Motion_2,1564660857000,ON,TRA,TRA
BdRm_Motion_2,1564660858000,ON,TRA,TRA
